Time [s],Read Data
0.875787437,0
0.875790813,1
0.875791375,0
0.875792875,1
0.875793438,0
0.875794875,1
0.875795437,0
0.875796937,1
0.875797438,0
0.875800875,1
0.875801437,0
0.875803000,1
0.875803500,0
0.875806938,1
0.875807438,0
0.875809000,1
0.875809500,0
0.875811000,1
0.875811500,0
0.875813063,1
0.875813562,0
0.875817000,1
0.875817500,0
0.875819062,1
0.875819563,0
0.875823062,1
0.875823563,0
0.875825063,1
0.875825562,0
0.875827062,1
0.875827625,0
0.875829125,1
0.875829688,0
0.875833063,1
0.875833562,0
0.875835188,1
0.875835687,0
0.875839062,1
0.875839625,0
0.875841125,1
0.875841688,0
0.875843188,1
0.875843687,0
0.875845187,1
0.875845750,0
0.875849125,1
0.875849688,0
0.875851250,1
0.875851750,0
0.875855188,1
0.875855687,0
0.875857250,1
0.875857750,0
0.875859250,1
0.875859750,0
0.875861312,1
0.875861812,0
0.875865250,1
0.875865750,0
0.875867313,1
0.875867875,0
0.875871250,1
0.875871813,0
0.875873313,1
0.875873812,0
0.875875312,1
0.875875813,0
0.875877375,1
0.875877875,0
0.875881313,1
0.875881813,0
0.875883375,1
0.875883938,0
0.875887312,1
0.875887875,0
0.875889375,1
0.875889875,0
0.875891375,1
0.875891938,0
0.875893438,1
0.875894000,0
0.875897375,1
0.875897938,0
0.875899437,1
0.875900000,0
0.875903375,1
0.875903937,0
0.875905438,1
0.875905938,0
0.875907437,1
0.875908000,0
0.875909500,1
0.875910000,0
0.875913437,1
0.875913938,0
0.875915500,1
0.875916000,0
0.875919500,1
0.875920000,0
0.875921500,1
0.875922000,0
0.875923500,1
0.875924000,0
0.875925562,1
0.875926063,0
0.875929500,1
0.875930063,0
0.875931563,1
0.875932125,0
0.875935563,1
0.875936063,0
0.875937562,1
0.875938062,0
0.875939563,1
0.875940063,0
0.875941625,1
0.875942125,0
0.875945562,1
0.875946125,0
0.875947625,1
0.875948125,0
0.875951562,1
0.875952125,0
0.875953563,1
0.875954125,0
0.875955562,1
0.875956125,0
0.875957625,1
0.875958187,0
0.875961563,1
0.875962125,0
0.875963625,1
0.875964188,0
0.875967625,1
0.875968125,0
0.875969625,1
0.875970187,0
0.875971625,1
0.875972188,0
0.875973688,1
0.875974250,0
0.875977625,1
0.875978188,0
0.875979687,1
0.875980250,0
0.875983625,1
0.875984187,0
0.875985688,1
0.875986188,0
0.875987688,1
0.875988187,0
0.875989750,1
0.875990250,0
0.875993687,1
0.875994250,0
0.875995750,1
0.875996312,0
0.875999688,1
0.876000250,0
0.876001750,1
0.876002250,0
0.876003688,1
0.876004250,0
0.876005750,1
0.876006313,0
0.876009687,1
0.876010250,0
0.876011813,1
0.876012313,0
0.876015750,1
0.876016250,0
0.876017750,1
0.876018250,0
0.876019750,1
0.876020250,0
0.876021812,1
0.876022312,0
0.876025750,1
0.876026312,0
0.876027812,1
0.876028375,0
0.876031750,1
0.876032250,0
0.876033750,1
0.876034312,0
0.876035750,1
0.876036313,0
0.876037813,1
0.876038312,0
0.876041750,1
0.876042312,0
0.876043812,1
0.876044375,0
0.876047750,1
0.876048313,0
0.876049813,1
0.876050312,0
0.876051750,1
0.876052313,0
0.876053875,1
0.876054375,0
0.876057750,1
0.876058312,0
0.876059812,1
0.876060375,0
0.876063750,1
0.876064313,0
0.876065813,1
0.876066375,0
0.876067812,1
0.876068312,0
0.876069875,1
0.876070375,0
0.876073750,1
0.876074313,0
0.876075875,1
0.876076375,0
0.876079750,1
0.876080312,0
0.876081812,1
0.876082375,0
0.876083813,1
0.876084312,0
0.876085875,1
0.876086375,0
0.876089750,1
0.876090313,0
0.876091875,1
0.876092375,0
0.876095813,1
0.876096312,0
0.876097812,1
0.876098375,0
0.876099813,1
0.876100312,0
0.876101875,1
0.876102375,0
0.876105750,1
0.876106313,0
0.876107875,1
0.876108375,0
0.876111750,1
0.876112312,0
0.876113812,1
0.876114375,0
0.876115813,1
0.876116375,0
0.876117875,1
0.876118375,0
0.876121812,1
0.876122312,0
0.876123875,1
0.876124375,0
0.876127750,1
0.876128313,0
0.876129812,1
0.876130375,0
0.876131813,1
0.876132313,0
0.876133812,1
0.876134375,0
0.876137813,1
0.876138312,0
0.876139875,1
0.876140375,0
0.876143750,1
0.876144313,0
0.876145813,1
0.876146312,0
0.876147750,1
0.876148313,0
0.876149813,1
0.876150375,0
0.876153750,1
0.876154312,0
0.876155812,1
0.876156375,0
0.876159750,1
0.876160250,0
0.876161813,1
0.876162312,0
0.876163750,1
0.876164313,0
0.876165813,1
0.876166312,0
0.876169688,1
0.876170250,0
0.876171812,1
0.876172375,0
0.876175687,1
0.876176250,0
0.876177750,1
0.876178313,0
0.876179750,1
0.876180250,0
0.876181813,1
0.876182313,0
0.876185688,1
0.876186250,0
0.876187750,1
0.876188312,0
0.876191687,1
0.876192250,0
0.876193688,1
0.876194250,0
0.876195687,1
0.876196250,0
0.876197750,1
0.876198313,0
0.876201688,1
0.876202188,0
0.876203750,1
0.876204250,0
0.876207625,1
0.876208187,0
0.876209687,1
0.876210250,0
0.876211688,1
0.876212250,0
0.876213750,1
0.876214250,0
0.876217625,1
0.876218125,0
0.876219750,1
0.876220250,0
0.876223625,1
0.876224125,0
0.876225625,1
0.876226188,0
0.876227625,1
0.876228125,0
0.876229687,1
0.876230188,0
0.876233562,1
0.876234125,0
0.876235625,1
0.876236187,0
0.876239563,1
0.876240062,0
0.876241625,1
0.876242125,0
0.876243563,1
0.876244125,0
0.876245625,1
0.876246188,0
0.876249562,1
0.876250063,0
0.876251625,1
0.876252188,0
0.876255500,1
0.876256062,0
0.876257562,1
0.876258063,0
0.876259500,1
0.876260062,0
0.876261562,1
0.876262125,0
0.876265500,1
0.876266000,0
0.876267563,1
0.876268063,0
0.876271500,1
0.876272000,0
0.876273500,1
0.876274000,0
0.876275500,1
0.876276000,0
0.876277562,1
0.876278062,0
0.876281438,1
0.876282000,0
0.876283500,1
0.876284063,0
0.876287438,1
0.876287938,0
0.876289437,1
0.876290000,0
0.876291438,1
0.876292000,0
0.876293500,1
0.876294000,0
0.876297375,1
0.876297937,0
0.876299437,1
0.876300000,0
0.876303375,1
0.876303875,0
0.876305375,1
0.876305937,0
0.876307375,1
0.876307875,0
0.876309438,1
0.876309937,0
0.876313312,1
0.876313875,0
0.876315437,1
0.876315938,0
0.876319312,1
0.876319813,0
0.876321375,1
0.876321875,0
0.876323312,1
0.876323875,0
0.876325313,1
0.876325875,0
0.876329250,1
0.876329812,0
0.876331375,1
0.876331875,0
0.876335250,1
0.876335750,0
0.876337250,1
0.876337812,0
0.876339250,1
0.876339813,0
0.876341313,1
0.876341812,0
0.876345188,1
0.876345750,0
0.876347250,1
0.876347813,0
0.876351187,1
0.876351688,0
0.876353188,1
0.876353750,0
0.876355187,1
0.876355688,0
0.876357188,1
0.876357750,0
0.876361125,1
0.876361687,0
0.876363187,1
0.876363750,0
0.876367125,1
0.876367625,0
0.876369125,1
0.876369687,0
0.876371125,1
0.876371625,0
0.876373125,1
0.876373687,0
0.876377063,1
0.876377562,0
0.876379125,1
0.876379687,0
0.876383000,1
0.876383563,0
0.876385063,1
0.876385625,0
0.876387000,1
0.876387563,0
0.876389063,1
0.876389562,0
0.876393000,1
0.876393500,0
0.876395062,1
0.876395562,0
0.876398937,1
0.876399500,0
0.876401000,1
0.876401500,0
0.876402937,1
0.876403500,0
0.876405000,1
0.876405500,0
0.876408875,1
0.876409437,0
0.876410937,1
0.876411500,0
0.876414875,1
0.876415375,0
0.876416875,1
0.876417438,0
0.876418875,1
0.876419375,0
0.876420875,1
0.876421438,0
0.876424813,1
0.876425312,0
0.876426875,1
0.876427375,0
0.876430750,1
0.876431312,0
0.876432813,1
0.876433375,0
0.876434812,1
0.876435313,0
0.876436813,1
0.876437375,0
0.876440750,1
0.876441250,0
0.876442812,1
0.876443312,0
0.876446687,1
0.876447250,0
0.876448688,1
0.876449250,0
0.876450687,1
0.876451250,0
0.876452750,1
0.876453250,0
0.876456625,1
0.876457188,0
0.876458687,1
0.876459250,0
0.876462562,1
0.876463125,0
0.876464625,1
0.876465188,0
0.876466625,1
0.876467125,0
0.876468625,1
0.876469125,0
0.876472500,1
0.876473063,0
0.876474562,1
0.876475125,0
0.876478500,1
0.876479000,0
0.876480500,1
0.876481063,0
0.876482500,1
0.876483062,0
0.876484562,1
0.876485063,0
0.876488438,1
0.876488938,0
0.876490500,1
0.876491062,0
0.876494375,1
0.876494875,0
0.876496375,1
0.876496938,0
0.876498375,1
0.876498937,0
0.876500437,1
0.876501000,0
0.876504313,1
0.876504875,0
0.876506375,1
0.876506937,0
0.876510250,1
0.876510812,0
0.876512312,1
0.876512875,0
0.876514313,1
0.876514812,0
0.876516312,1
0.876516875,0
0.876520188,1
0.876520750,0
0.876522313,1
0.876522812,0
0.876526187,1
0.876526687,0
0.876528187,1
0.876528750,0
0.876530188,1
0.876530750,0
0.876532250,1
0.876532750,0
0.876536125,1
0.876536625,0
0.876538188,1
0.876538750,0
0.876542062,1
0.876542625,0
0.876544125,1
0.876544625,0
0.876546063,1
0.876546625,0
0.876548125,1
0.876548688,0
0.876552000,1
0.876552500,0
0.876554063,1
0.876554625,0
0.876557937,1
0.876558437,0
0.876559938,1
0.876560500,0
0.876561937,1
0.876562500,0
0.876564000,1
0.876564563,0
0.876567875,1
0.876568438,0
0.876569938,1
0.876570500,0
0.876573812,1
0.876574375,0
0.876575875,1
0.876576375,0
0.876577875,1
0.876578375,0
0.876579875,1
0.876580438,0
0.876583750,1
0.876584313,0
0.876585875,1
0.876586375,0
0.876589750,1
0.876590250,0
0.876591750,1
0.876592313,0
0.876593750,1
0.876594250,0
0.876595812,1
0.876596313,0
0.876599625,1
0.876600188,0
0.876601688,1
0.876602250,0
0.876605562,1
0.876606125,0
0.876607625,1
0.876608125,0
0.876609625,1
0.876610125,0
0.876611625,1
0.876612188,0
0.876615500,1
0.876616063,0
0.876617625,1
0.876618125,0
0.876621500,1
0.876622000,0
0.876623500,1
0.876624063,0
0.876625500,1
0.876626062,0
0.876627562,1
0.876628063,0
0.876631375,1
0.876631938,0
0.876633500,1
0.876634000,0
0.876637375,1
0.876637875,0
0.876639375,1
0.876639938,0
0.876641375,1
0.876641937,0
0.876643375,1
0.876643938,0
0.876647313,1
0.876647813,0
0.876649375,1
0.876649875,0
0.876653250,1
0.876653750,0
0.876655250,1
0.876655750,0
0.876657250,1
0.876657750,0
0.876659312,1
0.876659813,0
0.876663125,1
0.876663688,0
0.876665250,1
0.876665750,0
0.876669125,1
0.876669625,0
0.876671125,1
0.876671625,0
0.876673125,1
0.876673625,0
0.876675187,1
0.876675688,0
0.876679063,1
0.876679563,0
0.876681125,1
0.876681625,0
0.876685000,1
0.876685500,0
0.876687000,1
0.876687563,0
0.876689000,1
0.876689500,0
0.876691000,1
0.876691563,0
0.876694875,1
0.876695438,0
0.876696937,1
0.876697500,0
0.876700875,1
0.876701375,0
0.876702875,1
0.876703375,0
0.876704875,1
0.876705375,0
0.876706875,1
0.876707438,0
0.876710750,1
0.876711313,0
0.876712875,1
0.876713375,0
0.876716750,1
0.876717250,0
0.876718750,1
0.876719250,0
0.876720750,1
0.876721250,0
0.876722750,1
0.876723313,0
0.876726625,1
0.876727188,0
0.876728750,1
0.876729250,0
0.876732625,1
0.876733125,0
0.876734625,1
0.876735125,0
0.876736562,1
0.876737125,0
0.876738625,1
0.876739188,0
0.876742500,1
0.876743063,0
0.876744562,1
0.876745125,0
0.876748437,1
0.876749000,0
0.876750500,1
0.876751000,0
0.876752437,1
0.876753000,0
0.876754500,1
0.876755063,0
0.876758375,1
0.876758875,0
0.876760437,1
0.876761000,0
0.876764312,1
0.876764875,0
0.876766375,1
0.876766875,0
0.876768312,1
0.876768875,0
0.876770375,1
0.876770875,0
0.876774250,1
0.876774813,0
0.876776312,1
0.876776875,0
0.876780187,1
0.876780688,0
0.876782188,1
0.876782750,0
0.876784187,1
0.876784750,0
0.876786250,1
0.876786750,0
0.876790125,1
0.876790625,0
0.876792187,1
0.876792687,0
0.876796062,1
0.876796563,0
0.876798063,1
0.876798625,0
0.876800062,1
0.876800625,0
0.876802125,1
0.876802625,0
0.876806000,1
0.876806500,0
0.876808062,1
0.876808563,0
0.876811937,1
0.876812438,0
0.876813938,1
0.876814500,0
0.876815937,1
0.876816438,0
0.876818000,1
0.876818500,0
0.876821875,1
0.876822375,0
0.876823937,1
0.876824438,0
0.876827812,1
0.876828313,0
0.876829813,1
0.876830375,0
0.876831812,1
0.876832313,0
0.876833875,1
0.876834375,0
0.876837688,1
0.876838250,0
0.876839812,1
0.876840313,0
0.876843687,1
0.876844188,0
0.876845688,1
0.876846188,0
0.876847625,1
0.876848188,0
0.876849688,1
0.876850250,0
0.876853563,1
0.876854125,0
0.876855625,1
0.876856188,0
0.876859500,1
0.876860063,0
0.876861563,1
0.876862062,0
0.876863562,1
0.876864063,0
0.876865563,1
0.876866125,0
0.876869438,1
0.876869937,0
0.876871500,1
0.876872063,0
0.876875375,1
0.876875938,0
0.876877438,1
0.876877937,0
0.876879375,1
0.876879938,0
0.876881438,1
0.876882000,0
0.876885313,1
0.876885875,0
0.876887375,1
0.876887938,0
0.876891250,1
0.876891813,0
0.876893313,1
0.876893812,0
0.876895250,1
0.876895813,0
0.876897313,1
0.876897812,0
0.876901188,1
0.876901750,0
0.876903250,1
0.876903813,0
0.876907187,1
0.876907688,0
0.876909188,1
0.876909687,0
0.876911125,1
0.876911688,0
0.876913188,1
0.876913687,0
0.876917063,1
0.876917625,0
0.876919125,1
0.876919625,0
0.876923062,1
0.876923563,0
0.876925063,1
0.876925562,0
0.876927000,1
0.876927563,0
0.876929000,1
0.876929562,0
0.876932938,1
0.876933437,0
0.876935000,1
0.876935500,0
0.876938875,1
0.876939438,0
0.876940938,1
0.876941437,0
0.876942875,1
0.876943375,0
0.876944875,1
0.876945375,0
0.876948750,1
0.876949312,0
0.876950875,1
0.876951375,0
0.876954750,1
0.876955313,0
0.876956750,1
0.876957312,0
0.876958750,1
0.876959250,0
0.876960750,1
0.876961250,0
0.876964688,1
0.876965187,0
0.876966750,1
0.876967250,0
0.876970625,1
0.876971125,0
0.876972625,1
0.876973187,0
0.876974625,1
0.876975125,0
0.876976625,1
0.876977125,0
0.876980500,1
0.876981062,0
0.876982562,1
0.876983125,0
0.876986500,1
0.876987000,0
0.876988500,1
0.876989062,0
0.876990500,1
0.876991000,0
0.876992500,1
0.876993000,0
0.876996375,1
0.876996937,0
0.876998437,1
0.876999000,0
0.877002375,1
0.877002875,0
0.877004375,1
0.877004937,0
0.877006313,1
0.877006875,0
0.877008375,1
0.877008875,0
0.877012250,1
0.877012812,0
0.877014312,1
0.877014875,0
0.877018188,1
0.877018688,0
0.877020187,1
0.877020750,0
0.877022188,1
0.877022688,0
0.877024250,1
0.877024750,0
0.877028125,1
0.877028625,0
0.877030187,1
0.877030688,0
0.877034063,1
0.877034625,0
0.877036062,1
0.877036625,0
0.877038063,1
0.877038563,0
0.877040062,1
0.877040625,0
0.877043937,1
0.877044500,0
0.877046000,1
0.877046563,0
0.877049938,1
0.877050438,0
0.877051937,1
0.877052500,0
0.877053938,1
0.877054437,0
0.877055937,1
0.877056500,0
0.877059812,1
0.877060375,0
0.877061875,1
0.877062375,0
0.877064750,1
0.877065312,0
0.877066875,1
0.877067375,0
0.877069750,1
0.877070313,0
0.877073750,1
0.877074250,0
0.877077625,1
0.877078187,0
0.877079687,1
0.877080188,0
0.877081688,1
0.877082187,0
0.877083625,1
0.877084187,0
0.877085625,1
0.877086125,0
0.877087625,1
0.877088187,0
0.877091500,1
0.877092063,0
0.877093563,1
0.877094125,0
0.877096500,1
0.877097062,0
0.877099500,1
0.877100000,0
0.877102438,1
0.877103000,0
0.877105375,1
0.877105937,0
0.877107437,1
0.877107938,0
0.877109438,1
0.877109937,0
0.877112375,1
0.877112875,0
0.877115312,1
0.877115813,0
0.877118313,1
0.877118813,0
0.877121250,1
0.877121750,0
0.877123250,1
0.877123813,0
0.877125313,1
0.877125812,0
0.877128250,1
0.877128750,0
0.877131187,1
0.877131688,0
0.877134125,1
0.877134688,0
0.877137063,1
0.877137625,0
0.877139125,1
0.877139688,0
0.877141188,1
0.877141687,0
0.877144062,1
0.877144562,0
0.877147000,1
0.877147563,0
0.877150000,1
0.877150500,0
0.877152875,1
0.877153437,0
0.877155000,1
0.877155500,0
0.877157000,1
0.877157562,0
0.877159937,1
0.877160437,0
0.877162875,1
0.877163375,0
0.877165813,1
0.877166375,0
0.877168750,1
0.877169312,0
0.877170812,1
0.877171375,0
0.877172875,1
0.877173375,0
0.877175750,1
0.877176313,0
0.877178688,1
0.877179250,0
0.877181688,1
0.877182250,0
0.877184625,1
0.877185125,0
0.877186687,1
0.877187188,0
0.877188688,1
0.877189250,0
0.877191625,1
0.877192188,0
0.877194563,1
0.877195063,0
0.877197500,1
0.877198062,0
0.877200437,1
0.877201000,0
0.877202500,1
0.877203063,0
0.877204563,1
0.877205062,0
0.877207437,1
0.877207938,0
0.877210375,1
0.877210938,0
0.877213375,1
0.877213937,0
0.877216312,1
0.877216813,0
0.877218375,1
0.877218875,0
0.877220375,1
0.877220937,0
0.877223250,1
0.877223813,0
0.877226250,1
0.877226813,0
0.877229250,1
0.877229750,0
0.877232125,1
0.877232688,0
0.877234188,1
0.877234750,0
0.877236187,1
0.877236750,0
0.877239187,1
0.877239688,0
0.877242125,1
0.877242625,0
0.877245063,1
0.877245625,0
0.877248000,1
0.877248563,0
0.877250063,1
0.877250562,0
0.877252062,1
0.877252625,0
0.877255000,1
0.877255500,0
0.877257938,1
0.877258500,0
0.877260938,1
0.877261437,0
0.877263812,1
0.877264375,0
0.877265875,1
0.877266438,0
0.877267875,1
0.877268438,0
0.877270813,1
0.877271375,0
0.877273813,1
0.877274312,0
0.877276750,1
0.877277312,0
0.877279687,1
0.877280188,0
0.877281750,1
0.877282250,0
0.877283750,1
0.877284250,0
0.877286688,1
0.877287188,0
0.877289625,1
0.877290125,0
0.877292625,1
0.877293125,0
0.877295500,1
0.877296063,0
0.877297563,1
0.877298125,0
0.877299562,1
0.877300125,0
0.877302500,1
0.877303063,0
0.877305500,1
0.877306000,0
0.877308437,1
0.877308938,0
0.877311375,1
0.877311875,0
0.877313438,1
0.877313937,0
0.877315437,1
0.877315938,0
0.877318375,1
0.877318875,0
0.877321313,1
0.877321812,0
0.877324250,1
0.877324813,0
0.877327188,1
0.877327750,0
0.877329250,1
0.877329812,0
0.877331250,1
0.877331813,0
0.877334188,1
0.877334750,0
0.877337125,1
0.877337687,0
0.877340125,1
0.877340625,0
0.877343063,1
0.877343563,0
0.877345062,1
0.877345625,0
0.877347125,1
0.877347625,0
0.877350063,1
0.877350562,0
0.877353000,1
0.877353500,0
0.877356000,1
0.877356500,0
0.877358875,1
0.877359438,0
0.877360937,1
0.877361437,0
0.877362938,1
0.877363500,0
0.877365875,1
0.877366437,0
0.877368812,1
0.877369375,0
0.877371812,1
0.877372313,0
0.877374750,1
0.877375250,0
0.877376750,1
0.877377312,0
0.877378813,1
0.877379313,0
0.877381688,1
0.877382250,0
0.877384687,1
0.877385188,0
0.877387625,1
0.877388188,0
0.877390563,1
0.877391125,0
0.877392625,1
0.877393125,0
0.877394625,1
0.877395188,0
0.877397563,1
0.877398062,0
0.877400562,1
0.877401063,0
0.877403500,1
0.877404000,0
0.877406438,1
0.877406937,0
0.877408437,1
0.877409000,0
0.877410500,1
0.877411000,0
0.877413375,1
0.877413937,0
0.877416375,1
0.877416875,0
0.877419313,1
0.877419875,0
0.877422250,1
0.877422750,0
0.877424312,1
0.877424813,0
0.877426313,1
0.877426875,0
0.877429250,1
0.877429812,0
0.877432187,1
0.877432750,0
0.877435188,1
0.877435688,0
0.877438125,1
0.877438625,0
0.877440125,1
0.877440625,0
0.877442125,1
0.877442687,0
0.877445125,1
0.877445625,0
0.877448062,1
0.877448625,0
0.877451000,1
0.877451563,0
0.877453938,1
0.877454500,0
0.877456000,1
0.877456500,0
0.877458000,1
0.877458500,0
0.877460937,1
0.877461438,0
0.877463875,1
0.877464438,0
0.877466875,1
0.877467375,0
0.877469813,1
0.877470312,0
0.877471812,1
0.877472375,0
0.877473875,1
0.877474375,0
0.877476750,1
0.877477313,0
0.877479750,1
0.877480250,0
0.877482688,1
0.877483250,0
0.877485625,1
0.877486187,0
0.877487687,1
0.877488188,0
0.877489688,1
0.877490250,0
0.877492625,1
0.877493188,0
0.877495563,1
0.877496125,0
0.877498563,1
0.877499062,0
0.877501500,1
0.877502000,0
0.877503500,1
0.877504063,0
0.877505500,1
0.877506062,0
0.877508500,1
0.877509000,0
0.877511438,1
0.877511938,0
0.877514438,1
0.877514937,0
0.877517312,1
0.877517875,0
0.877519375,1
0.877519875,0
0.877521375,1
0.877521875,0
0.877524312,1
0.877524875,0
0.877527313,1
0.877527813,0
0.877530250,1
0.877530812,0
0.877533187,1
0.877533750,0
0.877535188,1
0.877535750,0
0.877537187,1
0.877537750,0
0.877540187,1
0.877540688,0
0.877543125,1
0.877543688,0
0.877546125,1
0.877546625,0
0.877549000,1
0.877549563,0
0.877551063,1
0.877551562,0
0.877553062,1
0.877553625,0
0.877556000,1
0.877556500,0
0.877559000,1
0.877559500,0
0.877561937,1
0.877562500,0
0.877564875,1
0.877565438,0
0.877566938,1
0.877567437,0
0.877568875,1
0.877569438,0
0.877571813,1
0.877572375,0
0.877574813,1
0.877575375,0
0.877577812,1
0.877578312,0
0.877580750,1
0.877581250,0
0.877582750,1
0.877583250,0
0.877584750,1
0.877585313,0
0.877587688,1
0.877588250,0
0.877590688,1
0.877591187,0
0.877593625,1
0.877594187,0
0.877596562,1
0.877597063,0
0.877598563,1
0.877599125,0
0.877600562,1
0.877601125,0
0.877603563,1
0.877604063,0
0.877606500,1
0.877607000,0
0.877609500,1
0.877610062,0
0.877612375,1
0.877612938,0
0.877614438,1
0.877614937,0
0.877616437,1
0.877617000,0
0.877619375,1
0.877619938,0
0.877622375,1
0.877622875,0
0.877625312,1
0.877625813,0
0.877628250,1
0.877628750,0
0.877630250,1
0.877630812,0
0.877632250,1
0.877632813,0
0.877635250,1
0.877635750,0
0.877638187,1
0.877638750,0
0.877641187,1
0.877641687,0
0.877644125,1
0.877644625,0
0.877646125,1
0.877646687,0
0.877648125,1
0.877648688,0
0.877651063,1
0.877651625,0
0.877654062,1
0.877654562,0
0.877657000,1
0.877657563,0
0.877659938,1
0.877660500,0
0.877661937,1
0.877662500,0
0.877664000,1
0.877664500,0
0.877666938,1
0.877667437,0
0.877669875,1
0.877670437,0
0.877672875,1
0.877673375,0
0.877675813,1
0.877676312,0
0.877677812,1
0.877678375,0
0.877679813,1
0.877680375,0
0.877682750,1
0.877683312,0
0.877685750,1
0.877686250,0
0.877688687,1
0.877689250,0
0.877691625,1
0.877692187,0
0.877693687,1
0.877694187,0
0.877695688,1
0.877696188,0
0.877698625,1
0.877699125,0
0.877701562,1
0.877702125,0
0.877704562,1
0.877705063,0
0.877707500,1
0.877708000,0
0.877709500,1
0.877710063,0
0.877711500,1
0.877712063,0
0.877714437,1
0.877715000,0
0.877717375,1
0.877717938,0
0.877720375,1
0.877720938,0
0.877723313,1
0.877723875,0
0.877725375,1
0.877725875,0
0.877727375,1
0.877727875,0
0.877730312,1
0.877730812,0
0.877733250,1
0.877733750,0
0.877736250,1
0.877736750,0
0.877739125,1
0.877739687,0
0.877741187,1
0.877741750,0
0.877743188,1
0.877743750,0
0.877746125,1
0.877746687,0
0.877749062,1
0.877749625,0
0.877752063,1
0.877752625,0
0.877755000,1
0.877755500,0
0.877757062,1
0.877757563,0
0.877759063,1
0.877759562,0
0.877762000,1
0.877762500,0
0.877764937,1
0.877765500,0
0.877767875,1
0.877768437,0
0.877770812,1
0.877771375,0
0.877772875,1
0.877773438,0
0.877774875,1
0.877775437,0
0.877777812,1
0.877778375,0
0.877780812,1
0.877781313,0
0.877783750,1
0.877784250,0
0.877786687,1
0.877787250,0
0.877788750,1
0.877789250,0
0.877790750,1
0.877791250,0
0.877793687,1
0.877794188,0
0.877796625,1
0.877797125,0
0.877799625,1
0.877800125,0
0.877802500,1
0.877803062,0
0.877804563,1
0.877805125,0
0.877806562,1
0.877807125,0
0.877809500,1
0.877810063,0
0.877812500,1
0.877813000,0
0.877815438,1
0.877815937,0
0.877818375,1
0.877818875,0
0.877820438,1
0.877820938,0
0.877822437,1
0.877822937,0
0.877825312,1
0.877825875,0
0.877828313,1
0.877828875,0
0.877831250,1
0.877831812,0
0.877834187,1
0.877834688,0
0.877836250,1
0.877836812,0
0.877838250,1
0.877838812,0
0.877841187,1
0.877841750,0
0.877844188,1
0.877844687,0
0.877847125,1
0.877847625,0
0.877850062,1
0.877850563,0
0.877852125,1
0.877852625,0
0.877854125,1
0.877854625,0
0.877857000,1
0.877857563,0
0.877860000,1
0.877860562,0
0.877862937,1
0.877863500,0
0.877865875,1
0.877866438,0
0.877867938,1
0.877868437,0
0.877869937,1
0.877870500,0
0.877872875,1
0.877873375,0
0.877875875,1
0.877876375,0
0.877878812,1
0.877879312,0
0.877881687,1
0.877882250,0
0.877883750,1
0.877884312,0
0.877885812,1
0.877886313,0
0.877888688,1
0.877889188,0
0.877891688,1
0.877892187,0
0.877894625,1
0.877895187,0
0.877897562,1
0.877898125,0
0.877899625,1
0.877900125,0
0.877901625,1
0.877902125,0
0.877904563,1
0.877905062,0
0.877907500,1
0.877908062,0
0.877910500,1
0.877911000,0
0.877913437,1
0.877913938,0
0.877915438,1
0.877916000,0
0.877917500,1
0.877918000,0
0.877920375,1
0.877920875,0
0.877923375,1
0.877923875,0
0.877926312,1
0.877926875,0
0.877929250,1
0.877929813,0
0.877931250,1
0.877931812,0
0.877933312,1
0.877933813,0
0.877936188,1
0.877936750,0
0.877939187,1
0.877939687,0
0.877942187,1
0.877942688,0
0.877945063,1
0.877945625,0
0.877947125,1
0.877947625,0
0.877949125,1
0.877949688,0
0.877952000,1
0.877952562,0
0.877955000,1
0.877955562,0
0.877958000,1
0.877958500,0
0.877960875,1
0.877961437,0
0.877962937,1
0.877963500,0
0.877964938,1
0.877965500,0
0.877967875,1
0.877968437,0
0.877970875,1
0.877971375,0
0.877973812,1
0.877974375,0
0.877976750,1
0.877977312,0
0.877978750,1
0.877979313,0
0.877980813,1
0.877981312,0
0.877983687,1
0.877984250,0
0.877986687,1
0.877987188,0
0.877989625,1
0.877990125,0
0.877992563,1
0.877993125,0
0.877994625,1
0.877995125,0
0.877996625,1
0.877997125,0
0.877999562,1
0.878000063,0
0.878002500,1
0.878003063,0
0.878005500,1
0.878006000,0
0.878008375,1
0.878008937,0
0.878010437,1
0.878010938,0
0.878012438,1
0.878013000,0
0.878015375,1
0.878015875,0
0.878018312,1
0.878018875,0
0.878021313,1
0.878021812,0
0.878024187,1
0.878024750,0
0.878026250,1
0.878026813,0
0.878028250,1
0.878028812,0
0.878031187,1
0.878031688,0
0.878034125,1
0.878034688,0
0.878037125,1
0.878037625,0
0.878040062,1
0.878040562,0
0.878042063,1
0.878042625,0
0.878044062,1
0.878044625,0
0.878047000,1
0.878047563,0
0.878050000,1
0.878050500,0
0.878052938,1
0.878053437,0
0.878055875,1
0.878056375,0
0.878057875,1
0.878058438,0
0.878059875,1
0.878060437,0
0.878062812,1
0.878063375,0
0.878065813,1
0.878066313,0
0.878068750,1
0.878069250,0
0.878071687,1
0.878072250,0
0.878073688,1
0.878074250,0
0.878075687,1
0.878076250,0
0.878078625,1
0.878079188,0
0.878081625,1
0.878082125,0
0.878084562,1
0.878085125,0
0.878087500,1
0.878088063,0
0.878089500,1
0.878090062,0
0.878091500,1
0.878092063,0
0.878094438,1
0.878095000,0
0.878097438,1
0.878097937,0
0.878100375,1
0.878100875,0
0.878103312,1
